SOURCE_FILE,OACI,CIAD,NAME,MUNICIPIO,UF,ALT_M,OPERAÇÃO,OP_DIURNA,OP_NOTURNA,LAT_DD,LON_DD,N_RWYS,RUNWAY1_D_NM,RUNWAY2_D_NM,RUNWAY3_D_NM,RUNWAY1_LEN_M,RUNWAY2_LEN_M,RUNWAY3_LEN_M,RUNWAY1_WID_M,RUNWAY2_WID_M,RUNWAY3_WID_M,DATASET_TYPE
2025_08_22_BR_aerodromes_public,SBSR,SP0006,PROFESSOR ERIBELTO MANOEL REINO,SÃO JOSÉ DO RIO PRETO,SP,544.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-20.81722222222222,-49.40694444444444,1,70.0,,,1640.0,,,35.0,,,heliport
2025_08_22_BR_aerodromes_public,SBSV,BA0001,DEPUTADO LUÍS EDUARDO MAGALHÃES,SALVADOR,BA,20.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-12.908611111111112,-38.322500000000005,2,100.0,170.0,,3003.0,1518.0,,45.0,45.0,,heliport
2025_08_22_BR_aerodromes_public,SBTB,PA0012,TROMBETAS,ORIXIMINÁ,PA,51.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-1.4897222222222224,-56.39694444444444,1,90.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTD,PR0008,LUIZ DALCANALE FILHO,TOLEDO,PR,562.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-24.685277777777777,-53.69638888888888,1,20.0,,,1670.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTE,PI0001,SENADOR PETRÔNIO PORTELLA,TERESINA,PI,67.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-5.060555555555555,-42.824444444444445,1,20.0,,,2118.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTF,AM0004,PREFEITO ORLANDO MARINHO,TEFÉ,AM,57.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-3.3802777777777777,-64.72527777777778,1,150.0,,,2000.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTG,MS0006,TRÊS LAGOAS,TRÊS LAGOAS,MS,323.0,VFR Diurno/Noturno,,,-20.75138888888889,-51.680277777777775,1,70.0,,,2000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTK,AC0004,TARAUACÁ,TARAUACÁ,AC,192.0,VFR Diurno,,,-8.155277777777778,-70.78305555555555,1,150.0,,,1200.0,,,22.0,,,heliport
2025_08_22_BR_aerodromes_public,SSTE,RS0011,TORRES,TORRES,RS,9.0,VFR Diurno/Noturno,,,-29.415,-49.809999999999995,1,60.0,,,1507.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTT,AM0005,TABATINGA,TABATINGA,AM,80.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-4.250555555555556,-69.93777777777778,1,120.0,,,2150.0,,,33.0,,,heliport
2025_08_22_BR_aerodromes_public,SBTU,PA0007,TUCURUÍ,TUCURUÍ,PA,253.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-3.776944444444444,-49.719722222222224,1,20.0,,,2000.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBUA,AM0003,SÃO GABRIEL DA CACHOEIRA,SÃO GABRIEL DA CACHOEIRA,AM,76.0,VFR Diurno e IFR Diurno,,,-0.14805555555555555,-66.98583333333333,1,50.0,,,2600.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBUF,BA0007,PAULO AFONSO,PAULO AFONSO,BA,269.0,VFR Diurno/Noturno,,,-9.401111111111112,-38.25111111111111,1,140.0,,,1800.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBUG,RS0012,RUBEM BERTA,URUGUAIANA,RS,78.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-29.783333333333335,-57.036944444444444,1,100.0,,,1304.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBUL,MG0002,TEN CEL AVIADOR CÉSAR BOMBONATO,UBERLÂNDIA,MG,943.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-18.88361111111111,-48.22527777777778,1,40.0,,,2100.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBUR,MG0009,MARIO DE ALMEIDA FRANCO,UBERABA,MG,809.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-19.764722222222222,-47.96611111111111,1,170.0,,,1759.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBVG,MG0019,MAJOR BRIGADEIRO TROMPOWSKY,VARGINHA,MG,922.0,VFR Diurno e IFR Diurno/Noturno,,,-21.58888888888889,-45.473333333333336,1,40.0,,,2100.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBVH,RO0003,VILHENA,VILHENA,RO,615.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-12.694444444444445,-60.098333333333336,1,30.0,,,2600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBVT,ES0001,EURICO DE AGUIAR SALLES,VITÓRIA,ES,3.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-20.258055555555554,-40.28638888888889,2,60.0,20.0,,1750.0,2058.0,,45.0,45.0,,heliport
2025_08_22_BR_aerodromes_public,SBZM,MG0006,PRESIDENTE ITAMAR FRANCO,GOIANÁ,MG,412.0,VFR Diurno e IFR Diurno/Noturno,,,-21.513055555555557,-43.17305555555555,1,80.0,,,2525.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAA,SP0045,ARARAS,ARARAS,SP,685.0,VFR Diurno,,,-22.336944444444445,-47.358333333333334,1,120.0,,,1150.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAD,SP0046,EVERALDO MORAES BARRETO,ADAMANTINA,SP,425.0,VFR Diurno,,,-21.69611111111111,-51.09638888888889,1,90.0,,,1240.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAG,RJ0010,ANGRA DOS REIS,ANGRA DOS REIS,RJ,3.0,VFR Diurno,,,-22.975277777777777,-44.30722222222222,1,100.0,,,913.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAI,SP0047,AMERICANA,AMERICANA,SP,611.0,VFR Diurno/Noturno,,,-22.755277777777778,-47.268055555555556,1,120.0,,,1100.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAM,SP0037,ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL,CAMPINAS,SP,612.0,VFR Diurno/Noturno,,,-22.859166666666667,-47.10805555555556,1,160.0,,,1650.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDAE,SP0053,SÃO PEDRO,SÃO PEDRO,SP,566.0,VFR Diurno,,,-22.58361111111111,-47.89611111111111,1,140.0,,,1000.0,,,25.0,,,heliport
2025_08_22_BR_aerodromes_public,SDBB,SP0018,BEBEDOURO,BEBEDOURO,SP,592.0,VFR Diurno,,,-20.900277777777777,-48.47361111111111,1,130.0,,,1500.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDBK,SP0019,TANCREDO DE ALMEIDA NEVES,BOTUCATU,SP,888.0,VFR Diurno/Noturno,,,-22.93777777777778,-48.46805555555556,1,10.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDBY,SP0032,BARIRI,BARIRI,SP,493.0,VFR Diurno,,,-22.069166666666668,-48.70638888888889,1,110.0,,,1470.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDCA,SP0051,CAPÃO BONITO,CAPÃO BONITO,SP,714.0,VFR Diurno,,,-24.033611111111114,-48.356944444444444,1,160.0,,,1360.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDCO,SP0027,SOROCABA,SOROCABA,SP,635.0,VFR Diurno/Noturno,,,-23.477777777777778,-47.49,1,10.0,,,1630.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDDN,SP0020,PAULINO RIBEIRO DE ANDRADE,ANDRADINA,SP,380.0,VFR Diurno/Noturno,,,-20.925,-51.38194444444444,1,110.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDDR,SP0021,DRACENA,DRACENA,SP,372.0,VFR Diurno/Noturno,,,-21.460555555555555,-51.606944444444444,1,90.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDEP,SP0052,GERALDO MOACIR BORDON,PRESIDENTE EPITÁCIO,SP,297.0,VFR Diurno,,,-21.775,-52.14361111111111,1,60.0,,,1345.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SDET,SP0067,TIETÊ,TIETÊ,SP,501.0,VFR Diurno,,,-23.104722222222225,-47.724444444444444,1,20.0,,,850.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDFD,SP0054,CORONEL AVIADOR CARLOS ORLEANS GUIMARÃES,FERNANDÓPOLIS,SP,499.0,VFR Diurno,,,-20.276666666666667,-50.21388888888889,1,80.0,,,1000.0,,,25.0,,,heliport
2025_08_22_BR_aerodromes_public,SDFX,BA0054,CASA NOVA,CASA NOVA,BA,405.0,VFR Diurno,,,-9.1575,-40.9375,1,120.0,,,1129.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDGC,SP0055,GARÇA,GARÇA,SP,664.0,VFR Diurno,,,-22.183611111111112,-49.65611111111111,1,10.0,,,1000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDCG,AM0016,SENADORA EUNICE MICHILES,SÃO PAULO DE OLIVENÇA,AM,102.0,VFR Diurno,,,-3.4691666666666667,-68.92111111111112,1,40.0,,,1200.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDIM,SP0033,DR. ANTONIO RIBEIRO NOGUEIRA JÚNIOR,ITANHAÉM,SP,3.0,VFR Diurno/Noturno,,,-24.16472222222222,-46.785555555555554,1,150.0,,,1350.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDIV,SP0056,ITUVERAVA,ITUVERAVA,SP,623.0,VFR Diurno,,,-20.37527777777778,-47.76861111111111,1,170.0,,,1350.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDJC,SP0064,JABOTICABAL,JABOTICABAL,SP,615.0,VFR Diurno,,,-21.230833333333333,-48.285555555555554,1,70.0,,,960.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDJO,SP0057,SÃO JOAQUIM DA BARRA,SÃO JOAQUIM DA BARRA,SP,650.0,VFR Diurno,,,-20.593333333333334,-47.842222222222226,1,140.0,,,1374.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDJV,SP0035,SÃO JOÃO DA BOA VISTA,SÃO JOÃO DA BOA VISTA,SP,762.0,VFR Diurno/Noturno,,,-22.016666666666666,-46.84055555555556,1,40.0,,,1250.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDKJ,BA0025,FORMOSA DO RIO PRETO,FORMOSA DO RIO PRETO,BA,528.0,VFR Diurno,,,-11.021111111111113,-45.18722222222222,1,140.0,,,1236.0,,,18.5,,,heliport
2025_08_22_BR_aerodromes_public,SDIG,SP0038,IBITINGA,IBITINGA,SP,542.0,VFR Diurno,,,-21.747222222222224,-48.85583333333334,1,130.0,,,1200.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SDLL,SP0048,YOLANDA PENTEADO,LEME,SP,627.0,VFR Diurno,,,-22.22583333333333,-47.380833333333335,1,90.0,,,1332.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SDLP,SP0034,MUNICIPAL JOSÉ BOSO,LENÇÓIS PAULISTA,SP,621.0,VFR Diurno/Noturno,,,-22.578333333333333,-48.77444444444444,1,70.0,,,1264.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDLY,SP0071,ARMANDO NATALI,MATÃO,SP,635.0,VFR Diurno,,,-21.624166666666667,-48.350833333333334,1,160.0,,,750.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SBMI,RJ0009,MARICÁ,MARICÁ,RJ,2.0,VFR Diurno/Noturno,,,-22.918055555555558,-42.82888888888889,1,90.0,,,1190.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDKK,SP0058,MOCOCA,MOCOCA,SP,651.0,VFR Diurno,,,-21.487222222222222,-47.03388888888889,1,40.0,,,1000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDMJ,SP0022,MOGI MIRIM,MOGI MIRIM,SP,695.0,VFR Diurno,,,-22.410833333333333,-46.90555555555555,1,120.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDMO,SP0068,MONTE ALTO,MONTE ALTO,SP,750.0,VFR Diurno,,,-21.258055555555554,-48.524166666666666,1,170.0,,,850.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDNH,SP0060,NOVO HORIZONTE,NOVO HORIZONTE,SP,465.0,VFR Diurno,,,-21.497777777777777,-49.23444444444444,1,130.0,,,1000.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDNM,MT0047,BRIGADEIRO EDUARDO GOMES,NOVA MUTUM,MT,430.0,VFR Diurno,,,-13.821111111111112,-56.03861111111111,1,50.0,,,1541.0,,,24.0,,,heliport
2025_08_22_BR_aerodromes_public,SDNO,SP0061,NELSON GARÓFALO,SÃO MANUEL,SP,734.0,VFR Diurno/Noturno,,,-22.69611111111111,-48.57611111111112,1,140.0,,,1000.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDOU,SP0023,JORNALISTA BENEDITO PIMENTEL,OURINHOS,SP,462.0,VFR Diurno/Noturno,,,-22.973611111111108,-49.91138888888889,1,160.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDMH,SP0059,MIRASSOL,MIRASSOL,SP,584.0,VFR Diurno,,,-20.807222222222222,-49.486111111111114,1,70.0,,,1000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDOV,GO0005,MOZARLÂNDIA,MOZARLÂNDIA,GO,328.0,VFR Diurno,,,-14.76888888888889,-50.565,1,170.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDPD,SP0072,PINDAMONHANGABA,PINDAMONHANGABA,SP,574.0,VFR Diurno,,,-22.94388888888889,-45.43194444444444,1,60.0,,,750.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDPN,SP0024,PENÁPOLIS,PENÁPOLIS,SP,412.0,VFR Diurno/Noturno,,,-21.41,-50.03361111111111,1,150.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDPV,SP0040,PRESIDENTE VENCESLAU,PRESIDENTE VENCESLAU,SP,445.0,VFR Diurno,,,-21.893333333333334,-51.88444444444444,1,140.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDPW,SP0041,PEDRO MORGANTI,PIRACICABA,SP,584.0,VFR Diurno/Noturno,,,-22.711944444444445,-47.61805555555556,1,170.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDPY,SP0066,PIRASSUNUNGA,PIRASSUNUNGA,SP,683.0,VFR Diurno,,,-22.02777777777778,-47.42166666666667,1,20.0,,,860.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDRK,SP0049,RIO CLARO,RIO CLARO,SP,600.0,VFR Diurno,,,-22.43166666666667,-47.5625,1,30.0,,,1180.0,,,40.0,,,heliport
2025_08_22_BR_aerodromes_public,SDRR,SP0028,AVARÉ-ARANDU,AVARÉ,SP,798.0,VFR Diurno/Noturno,,,-23.092222222222222,-48.98722222222222,1,150.0,,,1480.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDRS,RJ0007,RESENDE,RESENDE,RJ,402.0,VFR Diurno,,,-22.47861111111111,-44.48166666666667,1,80.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDSC,SP0029,MÁRIO PEREIRA LOPES,SÃO CARLOS,SP,807.0,VFR Diurno/Noturno,,,-21.87638888888889,-47.90333333333333,1,20.0,,,1720.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBSO,MT0005,REGIONAL DE SORRISO ADOLINO BEDIN,SORRISO,MT,386.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-12.472777777777777,-55.66888888888889,1,50.0,,,1700.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDOW,PA0021,OURILÂNDIA DO NORTE,OURILÂNDIA DO NORTE,PA,229.0,VFR Diurno/Noturno,,,-6.763055555555556,-51.05,1,140.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDTF,SP0050,TATUÍ,TATUÍ,SP,635.0,VFR Diurno,,,-23.331944444444446,-47.88,1,140.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDTI,SP0073,TUPI PAULISTA,TUPI PAULISTA,SP,365.0,VFR Diurno,,,-21.393333333333334,-51.600833333333334,1,60.0,,,750.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDTK,RJ0011,PARATY,PARATY,RJ,3.0,VFR Diurno,,,-23.223888888888887,-44.723333333333336,1,100.0,,,850.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDTP,SP0025,JOSÉ VICENTE FARIA LIMA,TUPÃ,SP,550.0,VFR Diurno/Noturno,,,-21.89,-50.505833333333335,1,60.0,,,1500.0,,,35.0,,,heliport
2025_08_22_BR_aerodromes_public,SDUB,SP0065,ESTADUAL GASTÃO MADEIRA,UBATUBA,SP,3.0,VFR Diurno,,,-23.441388888888888,-45.07611111111112,1,90.0,,,940.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDUN,RJ0008,ITAPERUNA,ITAPERUNA,RJ,110.0,VFR Diurno,,,-21.219166666666666,-41.87583333333333,1,70.0,,,1200.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SDTB,SP0069,ATIBAIA,ATIBAIA,SP,797.0,VFR Diurno,,,-23.128333333333334,-46.57472222222223,1,20.0,,,1057.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDVE,SP0070,VERA CRUZ,VERA CRUZ,SP,640.0,VFR Diurno,,,-22.230277777777776,-49.816944444444445,1,150.0,,,950.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SDVG,SP0026,DOMINGOS PIGNATARI,VOTUPORANGA,SP,511.0,VFR Diurno/Noturno,,,-20.45722222222222,-50.0025,1,50.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDWQ,PA0027,ALENQUER,ALENQUER,PA,31.0,VFR Diurno,,,-1.9169444444444443,-54.72277777777778,1,100.0,,,1000.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDXF,GO0020,ALTO PARAÍSO DE GOIÁS,ALTO PARAÍSO DE GOIÁS,GO,1339.0,VFR Diurno,,,-14.119166666666667,-47.530277777777776,1,90.0,,,1080.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SDXJ,MS0017,COSTA RICA,COSTA RICA,MS,738.0,VFR Diurno,,,-18.49138888888889,-53.16833333333333,1,90.0,,,1300.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SDZG,CE0008,PEDRO TEIXEIRA CASTELO REGIONAL TAUÁ,TAUÁ,CE,444.0,VFR Diurno/Noturno,,,-5.933333333333334,-40.2975,1,90.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SIBU,PB0012,JERÔNIMO SÉRGIO ROSADO MAIA,CATOLÉ DO ROCHA,PB,272.0,VFR Diurno,,,-6.3625,-37.75527777777778,1,110.0,,,1000.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SIBW,PB0008,CONCEIÇÃO,CONCEIÇÃO,PB,370.0,VFR Diurno,,,-7.5625,-38.4975,1,80.0,,,1000.0,,,27.0,,,heliport
2025_08_22_BR_aerodromes_public,SDUQ,SP0042,PARAGUAÇU PAULISTA,PARAGUAÇU PAULISTA,SP,486.0,VFR Diurno,,,-22.426944444444445,-50.606944444444444,1,50.0,,,1199.0,,,26.0,,,heliport
2025_08_22_BR_aerodromes_public,SIBZ,PB0010,ITAPORANGA,ITAPORANGA,PB,292.0,VFR Diurno,,,-7.311111111111111,-38.11361111111111,1,140.0,,,1184.0,,,24.0,,,heliport
2025_08_22_BR_aerodromes_public,SICB,PB0007,PEDRO SIMÕES PIMENTA,CUITÉ,PB,652.0,VFR Diurno,,,-6.4875,-36.14,1,100.0,,,1150.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SILC,MT0025,AEROPORTO MUNICIPAL BOM FUTURO ,LUCAS DO RIO VERDE,MT,414.0,VFR Diurno/Noturno,,,-13.037777777777778,-55.95027777777778,1,80.0,,,1730.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SIMK,SP0011,TENENTE LUND PRESSOTO,FRANCA,SP,1003.0,VFR Diurno/Noturno,,,-20.592222222222222,-47.38305555555556,1,60.0,,,2000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SIZX,MT0018,JUARA SUL,JUARA,MT,302.0,VFR Diurno,,,-11.296666666666667,-57.54888888888889,1,110.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SIBY,PB0009,LOURIVAL NUNES DE FARIAS,MONTEIRO,PB,622.0,VFR Diurno,,,-7.878333333333334,-37.13666666666666,1,140.0,,,1140.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJAU,TO0007,ARAGUACEMA,ARAGUACEMA,TO,207.0,VFR Diurno,,,-8.837777777777779,-49.55777777777777,1,120.0,,,1400.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJBY,MA0007,JOÃO SILVA,SANTA INÊS,MA,21.0,VFR Diurno,,,-3.654444444444444,-45.34527777777778,1,60.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SBJA,SC0005,REGIONAL SUL,JAGUARUNA,SC,35.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-28.67527777777778,-49.059444444444445,1,50.0,,,2499.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJOG,RO0008,ARIQUEMES,ARIQUEMES,RO,142.0,VFR Diurno,,,-9.880555555555556,-63.04722222222222,1,30.0,,,1306.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SJQN,GO0006,QUIRINÓPOLIS,QUIRINÓPOLIS,GO,586.0,VFR Diurno/Noturno,,,-18.44611111111111,-50.409166666666664,1,130.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJRG,RS0013,REGIONAL DE RIO GRANDE,RIO GRANDE,RS,6.0,VFR Diurno/Noturno,,,-32.08361111111111,-52.16777777777777,1,60.0,,,1900.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJGU,TO0005,ARAGUATINS,ARAGUATINS,TO,125.0,VFR Diurno,,,-5.685833333333334,-48.11416666666667,1,120.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SJTS,PA0028,TERRA SANTA,TERRA SANTA,PA,25.0,VFR Diurno,,,-2.072777777777778,-56.48888888888889,1,120.0,,,1000.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SJZA,PB0004,PEDRO VIEIRA MOREIRA,CAJAZEIRAS,PB,335.0,VFR Diurno/Noturno,,,-6.882777777777778,-38.615833333333335,1,120.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAB,PE0009,ARARIPINA,ARARIPINA,PE,740.0,VFR Diurno/Noturno,,,-7.586388888888888,-40.53527777777778,1,130.0,,,1247.0,,,27.0,,,heliport
2025_08_22_BR_aerodromes_public,SJVO,GO0030,ARAGARÇAS,ARAGARÇAS,GO,323.0,VFR Diurno,,,-15.899444444444445,-52.240833333333335,1,100.0,,,1322.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAE,PE0007,ARCOVERDE,ARCOVERDE,PE,648.0,VFR Diurno,,,-8.407777777777778,-37.08833333333334,1,150.0,,,1300.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAL,AL0003,ARAPIRACA,ARAPIRACA,AL,270.0,VFR Diurno/Noturno,,,-9.77638888888889,-36.63055555555555,1,100.0,,,930.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAP,MG0021,JANAÚBA,JANAÚBA,MG,532.0,VFR Diurno,,,-15.731944444444444,-43.323055555555555,1,100.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAG,MG0020,ARAGUARI,ARAGUARI,MG,947.0,VFR Diurno,,,-18.668055555555558,-48.19027777777777,1,50.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAS,MG0022,TRÊS MARIAS,TRÊS MARIAS,MG,786.0,VFR Diurno,,,-18.224999999999998,-45.190555555555555,1,60.0,,,1500.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SBAC,CE0004,AEROPORTO REGIONAL DE CANOA QUEBRADA DRAGÃO DO MAR,ARACATI,CE,36.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-4.568611111111111,-37.80472222222222,1,90.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAX,SP0016,MARCELO PIRES HALZHAUSEN,ASSIS,SP,564.0,VFR Diurno/Noturno,,,-22.63861111111111,-50.45583333333334,1,120.0,,,1689.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBA,SP0013,CHAFEI AMSEI,BARRETOS,SP,580.0,VFR Diurno/Noturno,,,-20.585555555555555,-48.59583333333334,1,90.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBC,MA0006,BARRA DO CORDA,BARRA DO CORDA,MA,160.0,VFR Diurno,,,-5.5025,-45.21611111111111,1,90.0,,,1250.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNAR,MG0033,CIRILO QUEIRÓZ,ALMENARA,MG,195.0,VFR Diurno/Noturno,,,-16.16583333333333,-40.68416666666666,1,70.0,,,1400.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBI,MA0005,BACABAL,BACABAL,MA,21.0,VFR Diurno,,,-4.228055555555556,-44.819722222222225,1,100.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBM,MG0051,CRISTIANO FERREIRA VARELLA,MURIAÉ,MG,270.0,VFR Diurno,,,-21.12611111111111,-42.394444444444446,1,120.0,,,1140.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBR,BA0011,DOM RICARDO WEBERBERGER,BARREIRAS,BA,747.0,VFR Diurno/Noturno,,,-12.079166666666666,-45.00944444444445,1,80.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBS,MA0010,BALSAS,BALSAS,MA,289.0,VFR Diurno,,,-7.525277777777777,-46.05333333333333,1,150.0,,,970.0,,,25.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBX,BA0028,BARRA,BARRA,BA,389.0,VFR Diurno,,,-11.081111111111111,-43.1475,1,60.0,,,1300.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBZ,BA0042,PARAMIRIM,PARAMIRIM,BA,639.0,VFR Diurno,,,-13.490555555555554,-42.22916666666667,1,180.0,,,1179.0,,,25.0,,,heliport
2025_08_22_BR_aerodromes_public,SNCA,MG0031,CAMPO BELO,CAMPO BELO,MG,970.0,VFR Diurno,,,-20.8925,-45.33555555555556,1,100.0,,,1420.0,,,30.0,,,heliport
